LINK_ID,MULTI_ID,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,REMARK
2750009200,1,106,000,571,회남로,
2750009500,1,106,003,571,회남로,
2750009600,1,106,003,571,회남로,
2750009700,1,106,000,571,회남로,
2750009800,1,106,000,571,회남로,
2750010300,1,103,000,37,남부로,
2750010400,1,103,000,37,남부로,
2750011301,1,103,000,37,남부로,
2750011402,1,103,000,37,남부로,
2750013100,1,103,000,575,보청대로,
2750013200,1,103,000,575,보청대로,
2750018102,1,103,000,37,보청대로,
2750018103,1,103,000,37,보청대로,
2750018202,1,103,000,37,보청대로,
2750018203,1,103,000,37,보청대로,
2750018302,1,103,000,37,보청대로,
2750018401,1,103,000,37,보청대로,
2750030400,1,106,000,502,안내회남로,
2750030500,1,106,000,502,안내회남로,
2750218400,1,103,000,37,보은미원로,
2750218600,1,103,000,37,보은미원로,
2750219201,1,103,000,37,보은미원로,
2750219202,1,103,000,37,보은미원로,
2750219301,1,103,000,37,보은미원로,
2750219302,1,103,000,37,보은미원로,
2760022101,1,103,000,575,대청로,
2760022102,1,103,000,575,대청로,
2760022201,1,103,000,575,대청로,
2760022202,1,103,000,575,대청로,
2770008300,1,105,000,501,금강로,
2770008400,1,105,000,501,금강로,
2770009700,1,105,000,501,금강로,
2770009800,1,105,000,501,금강로,
2770016301,1,103,000,19,난계로,
2770016302,1,103,000,19,난계로,
2770016303,1,103,000,19,난계로,
2770016304,1,103,000,19,난계로,
2770016305,1,103,000,19,난계로,
2770016401,1,103,000,19,난계로,
2770016402,1,103,000,19,난계로,
2770016403,1,103,000,19,난계로,
2770016404,1,103,000,19,난계로,
2770016405,1,103,000,19,난계로,
2770041100,1,103,000,514,남부로,
2770041200,1,103,000,514,남부로,
2770042100,1,103,000,19,난계로,
2770042200,1,103,000,19,난계로,
2770042303,1,103,000,19,난계로,
2770042304,1,103,000,19,난계로,
2770042403,1,103,000,19,난계로,
2770042404,1,103,000,19,난계로,
2780004300,1,103,000,36,충청대로,
2780004400,1,103,000,36,충청대로,
2780004700,1,103,000,36,충청대로,
2780004800,1,103,000,36,충청대로,
2780004901,1,103,000,36,충청대로,
2780004903,1,103,000,36,충청대로,
2780004905,1,103,000,36,충청대로,
2780004906,1,103,000,36,충청대로,
2780005002,1,103,000,36,충청대로,
2780005004,1,103,000,36,충청대로,
2780005005,1,103,000,36,충청대로,
2780005006,1,103,000,36,충청대로,
2780005700,1,103,003,36,충청대로,
2780005800,1,103,003,36,충청대로,
2780012000,1,103,000,36,충청대로,
2780012100,1,103,000,36,충청대로,
2780012200,1,103,000,36,충청대로,
2780013000,1,103,000,36,충청대로,
2780056701,1,103,000,36,충청대로,
2780056702,1,103,000,36,충청대로,
2780056801,1,103,000,36,충청대로,
2780056802,1,103,000,36,충청대로,
2780059302,1,103,000,36,충청대로,
2780059303,1,103,000,36,충청대로,
2780059304,1,103,000,36,충청대로,
2780059401,1,103,000,36,충청대로,
2780059403,1,103,000,36,충청대로,
2780059404,1,103,000,36,충청대로,
2780129000,1,103,000,36,충청대로,
2780129100,1,103,000,36,충청대로,
2790012701,1,103,000,34,문화로,
2790012702,1,103,000,34,문화로,
2790012703,1,103,003,34,문화로,
2790012705,1,103,000,34,문화로,
2790012706,1,103,000,34,문화로,
2790012801,1,103,000,34,문화로,
2790012802,1,103,000,34,문화로,
2790012803,1,103,003,34,문화로,
2790012805,1,103,000,34,문화로,
2790012806,1,103,000,34,문화로,
2790012901,1,103,000,34,문화로,
2790012902,1,103,000,34,문화로,
2790013001,1,103,000,34,문화로,
2790013002,1,103,000,34,문화로,
2800003501,1,103,000,32,화양로,
2800003502,1,103,000,32,화양로,
2800003601,1,103,000,32,화양로,
2800003602,1,103,000,32,화양로,
2800004901,1,103,000,32,화양로,
2800004902,1,103,000,32,화양로,
2800005001,1,103,000,32,화양로,
2800005002,1,103,000,32,화양로,
2800012700,1,103,000,37,괴산로,
2800012800,1,103,000,37,괴산로,
2800017100,1,103,004,34,중원대로,
2800017200,1,103,004,34,중원대로,
2800017500,1,103,000,34,중원대로,
2800017600,1,103,000,34,중원대로,
2800017700,1,103,003,34,중원대로,
2800017800,1,103,003,34,중원대로,
2800017900,1,103,000,34,중원대로,
2800018000,1,103,000,34,중원대로,
2800018100,1,103,000,34,중원대로,
2800018200,1,103,000,34,중원대로,
2800018702,1,103,000,34,중원대로,
2800018802,1,103,000,34,중원대로,
2800019900,1,103,000,37,괴산로,
2800020000,1,103,000,37,괴산로,
2800026301,1,103,000,37,괴산로,
2800026303,1,103,000,37,괴산로,
2800026304,1,103,000,37,괴산로,
2800026402,1,103,000,37,괴산로,
2800026403,1,103,000,37,괴산로,
2800026404,1,103,000,37,괴산로,
2800030500,1,103,000,37,괴산로,
2800030600,1,103,000,37,괴산로,
2800030900,1,103,003,37,괴산로,
2800031000,1,103,003,37,괴산로,
2800031100,1,103,000,37,괴산로,
2800031200,1,103,000,37,괴산로,
2800031500,1,103,000,37,괴산로,
2800031600,1,103,000,37,괴산로,
2800031900,1,103,003,37,괴산로,
2800032000,1,103,003,37,괴산로,
2800032500,1,103,000,37,괴산로,
2800032600,1,103,000,37,괴산로,
2800050101,1,106,000,597,미선로,
2800050102,1,106,000,597,미선로,
2800050201,1,106,000,597,미선로,
2800050202,1,106,000,597,미선로,
2800052700,1,106,000,525,감물로,
2800052800,1,106,000,525,감물로,
2800053700,1,106,000,525,감물로,
2800053800,1,106,000,525,감물로,
2800053900,1,106,003,525,감물로,
2800054000,1,106,003,525,감물로,
2800054300,1,106,000,525,감물로,
2800054400,1,106,000,525,감물로,
2800054700,1,106,000,525,감물로,
2800054800,1,106,000,525,감물로,
2800319300,1,103,000,37,읍내로,
2800319400,1,103,000,37,중부로,
2800319500,1,103,000,37,중부로,
2800319600,1,103,003,37,중부로,
2800319700,1,103,003,37,중부로,
2800319800,1,103,000,37,중부로,
2800319900,1,103,000,37,중부로,
2800320000,1,103,000,37,중부로,
2800320100,1,103,000,37,중부로,
2800321401,1,103,000,34,중부로,
2800321402,1,103,000,34,중부로,
2800321501,1,103,000,34,중부로,
2800321502,1,103,000,34,중부로,
2800465000,1,103,000,37,괴산로,
2800465000,2,103,000,515,괴산로,
2800465100,1,103,000,37,괴산로,
2800465100,2,103,000,515,괴산로,
2800465200,1,103,000,37,괴산로,
2800465300,1,103,000,37,괴산로,
2810002300,1,103,000,515,충청대로,
2810002400,1,103,000,515,충청대로,
2810002500,1,103,003,515,충청대로,
2810002600,1,103,003,515,충청대로,
2810002900,1,103,000,515,충청대로,
2810003000,1,103,000,515,충청대로,
2810004701,1,106,003,516,원중로,
2810004702,1,106,000,516,원중로,
2810004703,1,106,000,516,원중로,
2810004801,1,106,003,516,원중로,
2810004802,1,106,000,516,원중로,
2810004803,1,106,000,516,원중로,
2810021901,1,105,000,515,대금로,
2810021902,1,105,000,515,대금로,
2810022001,1,105,000,515,대금로,
2810022002,1,105,000,515,대금로,
2810035104,1,103,000,37,중원대로,
2810035105,1,103,000,37,중원대로,
2810035204,1,103,000,37,중원대로,
2810035205,1,103,000,37,중원대로,
2810036701,1,103,000,37,중원대로,
2810036887,1,103,000,37,중원대로,
2810038500,1,103,000,37,중원대로,
2810038600,1,103,000,37,중원대로,
2810039100,1,103,000,37,중원대로,
2810039200,1,103,000,37,중원대로,
2810048500,1,103,000,37,충청대로,
2810275500,1,103,000,37,생음대로,
2810275600,1,103,000,37,생음대로,
2810275900,1,103,000,37,생음대로,
2810276000,1,103,000,37,생음대로,
2810276100,1,103,003,37,생음대로,
2810276200,1,103,003,37,생음대로,
2810276701,1,103,000,37,생음대로,
2810276702,1,103,000,37,생음대로,
2810276801,1,103,000,37,생음대로,
2810276802,1,103,000,37,생음대로,
2810276900,1,103,000,37,생음대로,
2810277000,1,103,000,37,생음대로,
2810741500,1,103,000,37,충청대로,
2810742000,1,106,000,-,시장로,
2810742100,1,106,000,-,시장로,
2810749300,1,103,003,37,중원대로,
2810749400,1,103,003,37,중원대로,
2820002900,1,103,000,36,죽령로,
2820003000,1,103,000,36,죽령로,
2820003901,1,103,000,36,죽령로,
2820003904,1,103,000,36,죽령로,
2820004002,1,103,000,36,죽령로,
2820004003,1,103,000,36,죽령로,
2820004901,1,103,000,36,단양로,
2820004903,1,103,000,36,단양로,
2820004904,1,103,000,36,단양로,
2820005002,1,103,000,36,단양로,
2820005003,1,103,000,36,단양로,
2820005004,1,103,000,36,단양로,
2820005701,1,103,000,36,단양로,
2820005802,1,103,000,36,단양로,
2820006101,1,103,000,36,단양로,
2820006102,1,103,000,36,단양로,
2820006201,1,103,000,36,단양로,
2820006202,1,103,000,36,단양로,
2820007500,1,103,000,36,단양로,
2820007600,1,103,000,36,단양로,
2820007700,1,103,000,59,월악로,
2820007800,1,103,000,59,월악로,
2820007900,1,103,000,36,단양로,
2820008000,1,103,000,36,단양로,
2820008100,1,103,003,59,월악로,
2820008200,1,103,003,59,월악로,
2820008300,1,103,000,59,월악로,
2820008400,1,103,000,59,월악로,
2820008500,1,103,000,59,단양로,
2820008600,1,103,000,59,단양로,
2820008700,1,103,000,59,월악로,
2820008800,1,103,000,59,월악로,
2820008900,1,103,000,59,월악로,
2820009000,1,103,000,59,월악로,
2820009100,1,103,003,59,월악로,
2820009200,1,103,003,59,월악로,
2820009300,1,103,000,59,월악로,
2820009400,1,103,000,59,월악로,
2820009500,1,103,000,59,월악로,
2820009600,1,103,000,59,월악로,
2820009700,1,103,000,59,단양로,
2820009800,1,103,000,59,단양로,
2820009900,1,103,003,59,단양로,
2820010000,1,103,003,59,단양로,
2820010100,1,103,000,59,단양로,
2820010200,1,103,000,59,단양로,
2820010500,1,103,003,59,단양로,
2820010600,1,103,003,59,단양로,
2820010700,1,103,000,59,단양로,
2820010800,1,103,000,59,단양로,
2820011500,1,103,000,59,단양로,
2820011600,1,103,000,59,단양로,
2820013100,1,103,003,59,단양로,
2820013200,1,103,003,59,단양로,
2820014100,1,103,000,59,단양로,
2820014200,1,103,000,59,단양로,
2820014900,1,103,000,59,단양로,
2820015000,1,103,000,59,단양로,
2820358901,1,105,000,935,영부로,
2820358902,1,105,000,935,영부로,
2820359001,1,105,000,935,영부로,
2820359002,1,105,000,935,영부로,
2820359100,1,105,003,935,영부로,
2820359200,1,105,003,935,영부로,
2820359300,1,105,000,935,영부로,
2820359400,1,105,000,935,영부로,
2820359500,1,105,003,935,영부로,
2820359600,1,105,003,935,영부로,
2820359700,1,105,000,935,영부로,
2820359800,1,105,000,935,영부로,
2820368200,1,103,000,36,죽령로,
2820368300,1,103,000,36,죽령로,
2820371200,1,103,000,36,단양로,
2820371300,1,103,000,36,단양로,
2820371400,1,103,000,36,단양로,
2820371500,1,103,000,36,단양로,
2830064500,1,105,000,-,청남로,
2830064600,1,105,000,-,청남로,
2830065700,1,103,000,25,3순환로,
2830065800,1,103,000,25,3순환로,
2830066100,1,105,000,-,청남로,
2830066200,1,105,000,-,청남로,
2830068700,1,105,000,-,청남로,
2830068800,1,105,000,-,청남로,
2830070300,1,105,000,-,청남로,
2830070400,1,105,000,-,청남로,
2830071700,1,105,000,-,청남로,
2830071800,1,105,000,-,청남로,
2830072900,1,105,000,-,청남로,
2830073000,1,105,000,-,청남로,
2830073300,1,103,003,25,3순환로,
2830073400,1,103,003,25,3순환로,
2830073500,1,103,000,25,3순환로,
2830073600,1,103,000,25,3순환로,
2830073700,1,105,000,-,청남로,
2830073800,1,105,000,-,청남로,
2830076900,1,105,000,-,청남로,
2830077000,1,105,000,-,청남로,
2830084700,1,105,000,-,청남로,
2830084800,1,105,000,-,청남로,
2830092300,1,105,000,-,청남로,
2830092400,1,105,000,-,청남로,
2830096500,1,105,000,-,청남로,
2830096600,1,105,000,-,청남로,
2830098300,1,105,000,-,청남로,
2830098400,1,105,000,-,청남로,
2830102700,1,105,000,-,청남로,
2830102800,1,105,000,-,청남로,
2830113200,1,105,000,-,청남로,
2830113300,1,105,000,-,청남로,
2830117000,1,105,000,-,청남로,
2830117100,1,105,000,-,청남로,
2830120800,1,105,000,-,청남로,
2830120900,1,105,000,-,청남로,
2830125800,1,105,004,-,청남로,
2830125900,1,105,004,-,청남로,
2840148300,1,103,003,25,3순환로,
2840148400,1,103,003,25,3순환로,
2840148700,1,103,000,25,3순환로,
2840148800,1,103,000,25,3순환로,
2840158600,1,103,003,25,3순환로,
2840158700,1,103,003,25,3순환로,
2860016100,1,103,000,32,금벽로,
2860016200,1,103,000,32,금벽로,
2860018901,1,103,000,32,금벽로,
2860018902,1,103,000,32,금벽로,
2860019001,1,103,000,32,금벽로,
2860019002,1,103,000,32,금벽로,
2860020501,1,103,000,32,금벽로,
2860020502,1,103,000,32,금벽로,
2860020601,1,103,000,32,금벽로,
2860020602,1,103,000,32,금벽로,
2860038101,1,103,000,36,차령로,
2860038102,1,103,000,36,차령로,
2860038103,1,103,000,36,차령로,
2860038201,1,103,000,36,차령로,
2860038202,1,103,000,36,차령로,
2860038203,1,103,000,36,차령로,
2860050102,1,106,000,691,의당전의로,
2860050123,1,106,000,691,의당전의로,
2860050202,1,106,000,691,의당전의로,
2860050223,1,106,000,691,의당전의로,
2860052100,1,106,000,629,유구마곡사로,
2860052200,1,106,000,629,유구마곡사로,
2860061300,1,103,000,32,금벽로,
2860061400,1,103,000,32,금벽로,
2860062702,1,103,000,36,차동로,
2860062802,1,103,000,36,차동로,
2860062900,1,103,000,36,차동로,
2860063000,1,103,000,36,차동로,
2860063100,1,103,000,36,차동로,
2860063200,1,103,000,36,차동로,
2860063300,1,103,000,36,차동로,
2860063400,1,103,000,36,차동로,
2860393100,1,103,000,39,차동로,
2860393300,1,103,000,39,차동로,
2860394302,1,103,000,39,차동로,
2860394304,1,103,000,39,차동로,
2860394306,1,103,000,39,차동로,
2860394307,1,103,000,39,차동로,
2860394308,1,103,000,39,차동로,
2860394401,1,103,000,39,차동로,
2860394403,1,103,000,39,차동로,
2860394405,1,103,000,39,차동로,
2860394407,1,103,000,39,차동로,
2860394408,1,103,000,39,차동로,
2870006700,1,103,000,606,충서로,
2870006800,1,103,000,606,충서로,
2870044400,1,103,000,610,충청수영로,
2870044500,1,103,000,610,충청수영로,
2880003702,1,103,000,45,온천대로,
2880003703,1,103,000,45,온천대로,
2880003802,1,103,000,45,온천대로,
2880003803,1,103,000,45,온천대로,
2880004306,1,103,000,45,온천대로,
2880004307,1,103,000,45,온천대로,
2880004308,1,103,000,45,온천대로,
2880004406,1,103,000,45,온천대로,
2880004407,1,103,000,45,온천대로,
2880004408,1,103,000,45,온천대로,
2880005101,1,103,000,45,온천대로,
2880005102,1,103,000,45,온천대로,
2880005201,1,103,000,45,온천대로,
2880005202,1,103,000,45,온천대로,
2880006503,1,103,000,45,온천대로,
2880006504,1,103,000,45,온천대로,
2880006505,1,103,000,45,온천대로,
2880006506,1,103,000,45,온천대로,
2880006507,1,103,000,45,온천대로,
2880006603,1,103,000,45,온천대로,
2880006604,1,103,000,45,온천대로,
2880006605,1,103,000,45,온천대로,
2880006606,1,103,000,45,온천대로,
2880006607,1,103,000,45,온천대로,
2880007901,1,103,000,45,온천대로,
2880007902,1,103,000,45,온천대로,
2880007903,1,103,000,45,온천대로,
2880007904,1,103,000,45,온천대로,
2880008001,1,103,000,45,온천대로,
2880008002,1,103,000,45,온천대로,
2880008003,1,103,000,45,온천대로,
2880008004,1,103,000,45,온천대로,
2880011301,1,103,000,45,온천대로,
2880011301,2,103,000,623,온천대로,
2880011304,1,103,000,45,온천대로,
2880011400,1,103,000,39,온양순환로,
2880011401,1,103,000,45,온천대로,
2880011401,2,103,000,623,온천대로,
2880011404,1,103,000,45,온천대로,
2880027204,1,103,003,38,서해로,
2880027205,1,103,000,38,서해로,
2880027304,1,103,003,38,서해로,
2880027305,1,103,000,38,서해로,
2880027413,1,103,000,39,서해로,
2880027414,1,103,000,39,서해로,
2880027415,1,103,000,39,서해로,
2880027513,1,103,000,39,서해로,
2880027514,1,103,000,39,서해로,
2880027515,1,103,000,39,서해로,
2880027601,1,103,000,38,서해로,
2880027605,1,103,000,38,서해로,
2880027701,1,103,000,38,서해로,
2880027705,1,103,000,38,서해로,
2880028205,1,103,000,38,서해로,
2880028206,1,103,000,38,서해로,
2880028213,1,103,000,38,서해로,
2880028305,1,103,000,38,서해로,
2880028306,1,103,000,38,서해로,
2880028313,1,103,000,38,서해로,
2880036102,1,103,000,45,장영실로,
2880036202,1,103,000,45,장영실로,
2880037602,1,103,003,45,장영실로,
2880037613,1,103,000,45,장영실로,
2880037702,1,103,003,45,장영실로,
2880037713,1,103,000,45,장영실로,
2880043601,1,103,000,39,온양순환로,
2880043701,1,103,000,39,온양순환로,
2880046000,1,103,003,39,온양순환로,
2880046100,1,103,003,39,온양순환로,
2880046801,1,103,000,39,온양순환로,
2880046901,1,103,000,39,온양순환로,
2880049201,1,103,000,39,온양순환로,
2880049301,1,103,000,39,온양순환로,
2880051200,1,103,003,39,온양순환로,
2880051300,1,103,003,39,온양순환로,
2880051401,1,103,000,39,온양순환로,
2880051501,1,103,000,39,온양순환로,
2883950200,1,103,000,39,온양순환로,
2884017700,1,103,000,45,문화로,
2884017802,1,103,000,45,문화로,
2884017900,1,103,000,45,문화로,
2884018000,1,103,000,45,문화로,
2884114900,1,103,000,45,문화로,
2884115000,1,103,000,45,문화로,
2884123900,1,103,000,45,문화로,
2884124000,1,103,000,45,문화로,
2884191501,1,103,000,38,서해로,
2884191601,1,103,000,38,서해로,
2884213300,1,103,000,45,장영실로,
2884213400,1,103,000,45,장영실로,
2884213800,1,103,000,45,장영실로,
2884213900,1,103,000,45,장영실로,
2890011903,1,103,000,32,서해로,
2890011905,1,103,000,32,서해로,
2890011907,1,103,000,32,서해로,
2890011908,1,103,000,32,서해로,
2890011909,1,103,000,32,서해로,
2890011910,1,103,000,32,서해로,
2890011912,1,103,000,32,서해로,
2890011913,1,103,000,32,서해로,
2890011914,1,103,000,32,서해로,
2890011915,1,103,000,32,서해로,
2890011916,1,103,000,32,서해로,
2890011918,1,103,000,32,서해로,
2890011920,1,103,000,32,서해로,
2890011921,1,103,000,32,서해로,
2890011922,1,103,000,32,서해로,
2890012003,1,103,000,32,서해로,
2890012005,1,103,000,32,서해로,
2890012007,1,103,000,32,서해로,
2890012008,1,103,000,32,서해로,
2890012009,1,103,000,32,서해로,
2890012010,1,103,000,32,서해로,
2890012011,1,103,000,32,서해로,
2890012013,1,103,000,32,서해로,
2890012014,1,103,000,32,서해로,
2890012015,1,103,000,32,서해로,
2890012016,1,103,000,32,서해로,
2890012017,1,103,000,32,서해로,
2890012019,1,103,000,32,서해로,
2890012021,1,103,000,32,서해로,
2890012022,1,103,000,32,서해로,
2890017109,1,103,000,634,충의로,
2890017110,1,103,003,634,충의로,
2890017111,1,103,000,634,충의로,
2890017209,1,103,000,634,충의로,
2890017210,1,103,003,634,충의로,
2890017211,1,103,000,634,충의로,
2890032202,1,103,000,38,충의로,
2890032302,1,103,000,38,충의로,
2890033601,1,103,000,38,충의로,
2890033602,1,103,000,38,충의로,
2890033603,1,103,000,38,충의로,
2890033604,1,103,003,38,충의로,
2890033701,1,103,000,38,충의로,
2890033702,1,103,000,38,충의로,
2890033703,1,103,000,38,충의로,
2890033704,1,103,003,38,충의로,
2900025900,1,103,000,4,계백로,
2900026000,1,103,000,4,계백로,
2900026502,1,103,000,4,계백로,
2900026503,1,103,000,4,계백로,
2900026504,1,103,000,4,계백로,
2900026505,1,103,000,4,계백로,
2900026602,1,103,000,4,계백로,
2900026603,1,103,000,4,계백로,
2900026604,1,103,000,4,계백로,
2900026605,1,103,000,4,계백로,
2900026701,1,103,000,4,계백로,
2900026801,1,103,000,4,계백로,
2900026900,1,103,000,4,계백로,
2900027000,1,103,000,4,계백로,
2900028100,1,103,000,4,계백로,
2900028200,1,103,000,4,계백로,
2900028500,1,103,000,4,계백로,
2900028600,1,103,000,4,계백로,
2900029100,1,103,000,4,계백로,
2900029200,1,103,000,4,계백로,
2900029500,1,103,000,4,계백로,
2900029600,1,103,000,4,계백로,
2900029700,1,103,000,4,계백로,
2900029800,1,103,000,4,계백로,
2900030100,1,103,000,4,계백로,
2900030200,1,103,000,4,계백로,
2900030501,1,103,000,4,계백로,
2900030502,1,103,000,4,계백로,
2900030601,1,103,000,4,계백로,
2900030602,1,103,000,4,계백로,
2900030701,1,103,000,4,계백로,
2900030702,1,103,000,4,계백로,
2900030801,1,103,000,4,계백로,
2900030802,1,103,000,4,계백로,
2900030901,1,103,000,4,계백로,
2900030903,1,103,000,4,계백로,
2900030904,1,103,000,4,계백로,
2900031001,1,103,000,4,계백로,
2900031003,1,103,000,4,계백로,
2900031004,1,103,000,4,계백로,
2900032302,1,103,000,4,계백로,
2900032303,1,103,000,4,계백로,
2900032304,1,103,000,4,계백로,
2900032402,1,103,000,4,계백로,
2900032403,1,103,000,4,계백로,
2900032404,1,103,000,4,계백로,
2900035901,1,103,000,4,계백로,
2900035902,1,103,000,4,계백로,
2900035903,1,103,000,4,계백로,
2900036001,1,103,000,4,계백로,
2900036002,1,103,000,4,계백로,
2900036003,1,103,000,4,계백로,
2900038301,1,103,000,4,계백로,
2900038302,1,103,000,4,계백로,
2900038401,1,103,000,4,계백로,
2900038402,1,103,000,4,계백로,
2910000301,1,103,000,4,계백로,
2910000401,1,103,000,4,계백로,
2910000901,1,103,000,4,계백로,
2910001001,1,103,000,4,계백로,
2910001500,1,103,000,4,계백로,
2910001600,1,103,000,4,계백로,
2910001701,1,103,000,4,계백로,
2910001801,1,103,000,4,계백로,
2910002900,1,103,000,4,계백로,
2910003000,1,103,000,4,계백로,
2910003301,1,103,000,4,계백로,
2910003401,1,103,000,4,계백로,
2910003500,1,103,000,4,계백로,
2910003600,1,103,000,4,계백로,
2910047700,1,103,000,4,계백로,
2910047800,1,103,000,4,계백로,
2910048300,1,103,000,4,계백로,
2910048400,1,103,000,4,계백로,
2920001900,1,103,000,635,금산로,
2920002000,1,103,000,635,금산로,
2920002100,1,103,003,635,금산로,
2920002200,1,103,003,635,금산로,
2920002300,1,103,000,635,금산로,
2920002400,1,103,000,635,금산로,
2920013900,1,105,000,601,금강로,
2920014000,1,105,000,601,금강로,
2920014100,1,105,003,601,금강로,
2920014200,1,105,003,601,금강로,
2920014900,1,105,000,601,금강로,
2920015000,1,105,000,601,금강로,
2920017300,1,103,000,68,대둔산로,
2920017400,1,103,000,68,대둔산로,
2920017502,1,103,000,68,읍내로,
2920017503,1,103,000,68,읍내로,
2920017504,1,103,000,68,읍내로,
2920017601,1,103,000,68,읍내로,
2920017603,1,103,000,68,읍내로,
2920017604,1,103,000,68,읍내로,
2920017700,1,103,000,68,읍내로,
2920017800,1,103,000,68,읍내로,
2920018100,1,103,000,68,대둔산로,
2920018200,1,103,000,68,대둔산로,
2920018300,1,103,000,68,대둔산로,
2920018400,1,103,000,68,대둔산로,
2920018700,1,103,000,68,대둔산로,
2920018800,1,103,000,68,대둔산로,
2920019100,1,105,000,635,진산로,
2920019200,1,105,000,635,진산로,
2920020500,1,103,000,635,복수로,
2920020600,1,103,000,635,복수로,
2920187700,1,103,000,37,금산로,
2920187800,1,103,000,37,금산로,
2920188100,1,103,000,37,금산로,
2920188200,1,103,000,37,금산로,
2920188500,1,103,000,37,금산로,
2920188600,1,103,000,37,금산로,
2920189400,1,103,000,37,금산로,
2920189600,1,103,000,37,금산로,
2920190300,1,103,000,37,금산로,
2920190400,1,103,000,37,금산로,
2920190900,1,103,000,37,금산로,
2940009100,1,103,000,611,충절로,
2940009200,1,103,000,611,충절로,
2950003900,1,103,000,29,금강로,
2950004000,1,103,000,29,금강로,
2960020921,1,105,000,96,청신로,
2960020931,1,105,000,96,청신로,
2960021011,1,105,000,96,청신로,
2960021021,1,105,000,96,청신로,
2960021700,1,103,000,96,충절로,
2960021800,1,103,000,96,충절로,
2970001100,1,105,000,619,무한로,
2970001200,1,105,000,619,무한로,
2970011100,1,103,000,96,서부로,
2970011200,1,103,000,96,서부로,
2970011500,1,103,000,96,서부로,
2970011600,1,103,000,96,서부로,
2970012300,1,103,000,96,서부로,
2970012400,1,103,000,96,서부로,
2970032601,1,103,000,29,남부순환로,
2970032602,1,103,000,29,남부순환로,
2970032801,1,103,000,29,남부순환로,
2970032802,1,103,000,29,남부순환로,
2970032900,1,103,000,29,남부순환로,
2970033000,1,103,000,29,남부순환로,
2970033100,1,103,000,29,남부순환로,
2970033200,1,103,000,29,남부순환로,
2970079300,1,103,000,96,서부로,
2970079400,1,103,000,96,서부로,
2970079500,1,103,000,96,서부로,
2970079600,1,103,000,96,서부로,
2980014101,1,103,000,32,충서로,
2980014102,1,103,000,32,충서로,
2980014103,1,103,000,32,충서로,
2980014104,1,103,000,32,충서로,
2980014201,1,103,000,32,충서로,
2980014202,1,103,000,32,충서로,
2980014203,1,103,000,32,충서로,
2980014204,1,103,000,32,충서로,
2980015300,1,103,000,32,충서로,
2980015400,1,103,000,32,충서로,
2980016902,1,103,000,32,충서로,
2980016902,2,103,000,45,충서로,
2980016911,1,103,000,32,충서로,
2980016911,2,103,000,45,충서로,
2980017002,1,103,000,32,충서로,
2980017002,2,103,000,45,충서로,
2980017011,1,103,000,32,충서로,
2980017011,2,103,000,45,충서로,
2980020102,1,103,000,32,충서로,
2980020102,2,103,000,45,충서로,
2980020202,1,103,000,32,충서로,
2980020202,2,103,000,45,충서로,
2980021700,1,103,000,32,충서로,
2980021700,2,103,000,45,충서로,
2980021800,1,103,000,32,충서로,
2980021800,2,103,000,45,충서로,
2980022101,1,103,000,32,충서로,
2980022101,2,103,000,45,충서로,
2980022102,1,103,000,32,충서로,
2980022102,2,103,000,45,충서로,
2980022201,1,103,000,32,충서로,
2980022201,2,103,000,45,충서로,
2980022202,1,103,000,32,충서로,
2980022202,2,103,000,45,충서로,
2980022901,1,103,000,32,충서로,
2980022901,2,103,000,45,충서로,
2980022902,1,103,000,32,충서로,
2980022902,2,103,000,45,충서로,
2980023001,1,103,000,32,충서로,
2980023001,2,103,000,45,충서로,
2980023002,1,103,000,32,충서로,
2980023002,2,103,000,45,충서로,
2980023701,1,103,000,32,충서로,
2980023701,2,103,000,45,충서로,
2980023702,1,103,000,45,충서로,
2980023801,1,103,000,32,충서로,
2980023801,2,103,000,45,충서로,
2980023802,1,103,000,45,충서로,
2980053700,1,103,000,45,윤봉길로,
2980053800,1,103,000,45,윤봉길로,
2980054100,1,103,003,45,윤봉길로,
2980054200,1,103,003,45,윤봉길로,
2980054301,1,103,000,45,윤봉길로,
2980054302,1,103,000,45,윤봉길로,
2980054401,1,103,000,45,윤봉길로,
2980054402,1,103,000,45,윤봉길로,
2980171400,1,103,000,32,충서로,
2980171500,1,103,000,32,충서로,
2980171800,1,103,000,32,충서로,
2980171800,2,103,000,45,충서로,
2980172100,1,103,000,32,충서로,
2980172100,2,103,000,45,충서로,
2980172200,1,103,000,32,충서로,
2980172200,2,103,000,45,충서로,
2980172300,1,103,000,32,충서로,
2980172300,2,103,000,45,충서로,
2980172400,1,103,000,32,충서로,
2980172400,2,103,000,45,충서로,
2980172500,1,103,000,32,충서로,
2980172500,2,103,000,45,충서로,
2980172700,1,103,000,32,충서로,
2980172700,2,103,000,45,충서로,
2980172900,1,103,000,32,충서로,
2980172900,2,103,000,45,충서로,
3000004700,1,105,000,619,면천로,
3000004800,1,105,000,619,면천로,
3000020701,1,106,000,649,4.4만세로,
3000020702,1,106,000,649,4.4만세로,
3000020703,1,106,003,649,4.4만세로,
3000020704,1,106,000,649,4.4만세로,
3000020801,1,106,000,649,4.4만세로,
3000020802,1,106,000,649,4.4만세로,
3000020803,1,106,003,649,4.4만세로,
3000020804,1,106,000,649,4.4만세로,
3000054002,1,103,000,38,서해로,
3000054003,1,103,000,38,서해로,
